Run,Assay Type,AvgSpotLen,Bases,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,samp_store_temp,Sample Name,Sample_name,SRA Study,temp
DRR712846,AMPLICON,246,937849,SAMD01602305,MIMS.me.miscellaneous,642692,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692867,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0372,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:47:00Z,1,-20,SAMD01602305,HS3_S_0372,DRP017300,30
DRR712847,AMPLICON,246,1643611,SAMD01602306,MIMS.me.miscellaneous,1056299,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692868,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0373,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:01:00Z,1,-20,SAMD01602306,HS3_S_0373,DRP017300,30
DRR712848,AMPLICON,246,1120423,SAMD01602307,MIMS.me.miscellaneous,833506,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692869,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0374,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:17:00Z,1,-20,SAMD01602307,HS3_S_0374,DRP017300,30
DRR712849,AMPLICON,246,1512948,SAMD01602308,MIMS.me.miscellaneous,945993,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692870,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0375,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:10:00Z,1,-20,SAMD01602308,HS3_S_0375,DRP017300,30
DRR712850,AMPLICON,246,545001,SAMD01602309,MIMS.me.miscellaneous,394022,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692871,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0376,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:10:00Z,1,-20,SAMD01602309,HS3_S_0376,DRP017300,30
DRR712851,AMPLICON,246,1338361,SAMD01602310,MIMS.me.miscellaneous,877637,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692872,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0377,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:02:00Z,1,-20,SAMD01602310,HS3_S_0377,DRP017300,30
DRR712852,AMPLICON,246,1134046,SAMD01602311,MIMS.me.miscellaneous,698295,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692873,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0378,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:23:00Z,1,-20,SAMD01602311,HS3_S_0378,DRP017300,30
DRR712853,AMPLICON,246,862656,SAMD01602312,MIMS.me.miscellaneous,604811,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692874,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0379,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:12:00Z,1,-20,SAMD01602312,HS3_S_0379,DRP017300,30
DRR712854,AMPLICON,246,1081103,SAMD01602313,MIMS.me.miscellaneous,712563,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692875,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0380,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:54:00Z,1,-20,SAMD01602313,HS3_S_0380,DRP017300,30
DRR712855,AMPLICON,246,1380469,SAMD01602314,MIMS.me.miscellaneous,914389,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692876,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0381,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:58:00Z,1,-20,SAMD01602314,HS3_S_0381,DRP017300,30
DRR712856,AMPLICON,246,1281965,SAMD01602315,MIMS.me.miscellaneous,784928,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692877,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0382,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:15:00Z,1,-20,SAMD01602315,HS3_S_0382,DRP017300,30
DRR712857,AMPLICON,246,1767467,SAMD01602316,MIMS.me.miscellaneous,1024562,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692878,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0383,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:08:00Z,1,-20,SAMD01602316,HS3_S_0383,DRP017300,30
DRR712858,AMPLICON,246,1226369,SAMD01602317,MIMS.me.miscellaneous,743312,KYOTO UNIVERSITY,2023-02-03,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692879,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0384,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:16:00Z,1,-20,SAMD01602317,HS3_S_0384,DRP017300,30
DRR712859,AMPLICON,246,753686,SAMD01602318,MIMS.me.miscellaneous,495381,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692880,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0385,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:07:00Z,1,-20,SAMD01602318,HS3_S_0385,DRP017300,30
DRR712860,AMPLICON,246,715251,SAMD01602319,MIMS.me.miscellaneous,480675,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692881,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0386,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:53:00Z,1,-20,SAMD01602319,HS3_S_0386,DRP017300,30
DRR712861,AMPLICON,246,730263,SAMD01602320,MIMS.me.miscellaneous,485047,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692882,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0387,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:55:00Z,1,-20,SAMD01602320,HS3_S_0387,DRP017300,30
DRR712862,AMPLICON,246,541970,SAMD01602321,MIMS.me.miscellaneous,469108,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692883,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0388,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:12:00Z,1,-20,SAMD01602321,HS3_S_0388,DRP017300,30
DRR712863,AMPLICON,246,888140,SAMD01602322,MIMS.me.miscellaneous,621061,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692884,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0389,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:08:00Z,1,-20,SAMD01602322,HS3_S_0389,DRP017300,30
DRR712864,AMPLICON,246,1539078,SAMD01602323,MIMS.me.miscellaneous,922379,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692885,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0390,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:16:00Z,1,-20,SAMD01602323,HS3_S_0390,DRP017300,30
DRR712865,AMPLICON,246,337819,SAMD01602324,MIMS.me.miscellaneous,318630,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692886,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0391,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:53:00Z,1,-20,SAMD01602324,HS3_S_0391,DRP017300,30
DRR712866,AMPLICON,246,858699,SAMD01602325,MIMS.me.miscellaneous,555041,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692887,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0392,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:49:00Z,1,-20,SAMD01602325,HS3_S_0392,DRP017300,30
DRR712867,AMPLICON,246,625740,SAMD01602326,MIMS.me.miscellaneous,532273,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692888,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0393,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:02:00Z,1,-20,SAMD01602326,HS3_S_0393,DRP017300,30
DRR712868,AMPLICON,246,789652,SAMD01602327,MIMS.me.miscellaneous,506689,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692889,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0394,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:19:00Z,1,-20,SAMD01602327,HS3_S_0394,DRP017300,30
DRR712869,AMPLICON,246,849801,SAMD01602328,MIMS.me.miscellaneous,583293,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692890,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0395,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:05:00Z,1,-20,SAMD01602328,HS3_S_0395,DRP017300,30
DRR712870,AMPLICON,246,896383,SAMD01602329,MIMS.me.miscellaneous,590004,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692891,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0396,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:18:00Z,1,-20,SAMD01602329,HS3_S_0396,DRP017300,30
DRR712871,AMPLICON,246,1230413,SAMD01602330,MIMS.me.miscellaneous,753800,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692892,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0397,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:49:00Z,1,-20,SAMD01602330,HS3_S_0397,DRP017300,30
DRR712872,AMPLICON,246,1464025,SAMD01602331,MIMS.me.miscellaneous,912324,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692893,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0398,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:17:00Z,1,-20,SAMD01602331,HS3_S_0398,DRP017300,30
DRR712873,AMPLICON,246,1226946,SAMD01602332,MIMS.me.miscellaneous,739918,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692894,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0399,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:53:00Z,1,-20,SAMD01602332,HS3_S_0399,DRP017300,30
DRR712874,AMPLICON,246,910961,SAMD01602333,MIMS.me.miscellaneous,635333,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692895,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0400,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:12:00Z,1,-20,SAMD01602333,HS3_S_0400,DRP017300,30
DRR712875,AMPLICON,246,729784,SAMD01602334,MIMS.me.miscellaneous,594694,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692896,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0401,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:19:00Z,1,-20,SAMD01602334,HS3_S_0401,DRP017300,30
DRR712876,AMPLICON,246,856290,SAMD01602335,MIMS.me.miscellaneous,559510,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692897,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0402,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:51:00Z,1,-20,SAMD01602335,HS3_S_0402,DRP017300,30
DRR712877,AMPLICON,246,518612,SAMD01602336,MIMS.me.miscellaneous,361382,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692898,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0403,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:11:00Z,1,-20,SAMD01602336,HS3_S_0403,DRP017300,30
DRR712878,AMPLICON,246,853060,SAMD01602337,MIMS.me.miscellaneous,549543,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692899,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0404,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:54:00Z,1,-20,SAMD01602337,HS3_S_0404,DRP017300,30
DRR712879,AMPLICON,246,663481,SAMD01602338,MIMS.me.miscellaneous,563532,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692900,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0405,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:13:00Z,1,-20,SAMD01602338,HS3_S_0405,DRP017300,30
DRR712880,AMPLICON,246,840586,SAMD01602339,MIMS.me.miscellaneous,577696,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692901,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0406,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:54:00Z,1,-20,SAMD01602339,HS3_S_0406,DRP017300,30
DRR712881,AMPLICON,246,729729,SAMD01602340,MIMS.me.miscellaneous,498201,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692902,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0407,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:48:00Z,1,-20,SAMD01602340,HS3_S_0407,DRP017300,30
DRR712882,AMPLICON,246,921592,SAMD01602341,MIMS.me.miscellaneous,594388,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692903,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0408,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:10:00Z,1,-20,SAMD01602341,HS3_S_0408,DRP017300,30
DRR712883,AMPLICON,246,788862,SAMD01602342,MIMS.me.miscellaneous,522903,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692904,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0409,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:21:00Z,1,-20,SAMD01602342,HS3_S_0409,DRP017300,30
DRR712884,AMPLICON,246,475735,SAMD01602343,MIMS.me.miscellaneous,341944,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692905,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0410,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:05:00Z,1,-20,SAMD01602343,HS3_S_0410,DRP017300,30
DRR712885,AMPLICON,246,534090,SAMD01602344,MIMS.me.miscellaneous,405854,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692906,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0411,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:18:00Z,1,-20,SAMD01602344,HS3_S_0411,DRP017300,30
DRR712886,AMPLICON,246,453726,SAMD01602345,MIMS.me.miscellaneous,326864,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692907,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0412,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:04:00Z,1,-20,SAMD01602345,HS3_S_0412,DRP017300,30
DRR712887,AMPLICON,246,722212,SAMD01602346,MIMS.me.miscellaneous,491925,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692908,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0413,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:58:00Z,1,-20,SAMD01602346,HS3_S_0413,DRP017300,30
DRR712888,AMPLICON,246,678686,SAMD01602347,MIMS.me.miscellaneous,460846,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692909,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0414,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:54:00Z,1,-20,SAMD01602347,HS3_S_0414,DRP017300,30
DRR712889,AMPLICON,246,1187479,SAMD01602348,MIMS.me.miscellaneous,740673,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692910,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0415,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:47:00Z,1,-20,SAMD01602348,HS3_S_0415,DRP017300,30
DRR712890,AMPLICON,246,779701,SAMD01602349,MIMS.me.miscellaneous,510671,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692911,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0416,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:50:00Z,1,-20,SAMD01602349,HS3_S_0416,DRP017300,30
DRR712891,AMPLICON,246,787875,SAMD01602350,MIMS.me.miscellaneous,583809,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692912,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0417,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:10:00Z,1,-20,SAMD01602350,HS3_S_0417,DRP017300,30
DRR712892,AMPLICON,246,677938,SAMD01602351,MIMS.me.miscellaneous,448753,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692913,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0418,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:07:00Z,1,-20,SAMD01602351,HS3_S_0418,DRP017300,30
DRR712893,AMPLICON,246,584127,SAMD01602352,MIMS.me.miscellaneous,467794,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692914,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0419,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T20:02:00Z,1,-20,SAMD01602352,HS3_S_0419,DRP017300,30
DRR712894,AMPLICON,246,270975,SAMD01602353,MIMS.me.miscellaneous,284296,KYOTO UNIVERSITY,2023-02-05,public,"run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",not applicable,not applicable,not applicable,DRX692915,uncalculated,uncalculated,missing: lab stock,Illumina MiSeq,not applicable,HS3_S_0420,SINGLE,PCR,METAGENOMIC,mixed culture metagenome,ILLUMINA,2026-03-27T00:00:00Z,2026-03-27T19:50:00Z,1,-20,SAMD01602353,HS3_S_0420,DRP017300,30
