Sample_name,Day,Location,Source,Inoculum_density,Plate_position
HS3_S_1249,8,b2,soil,0.1,2
HS3_S_1250,8,d2,soil,0.1,2
HS3_S_1251,8,f2,soil,0.1,2
HS3_S_1252,8,h2,soil,0.1,2
HS3_S_1253,8,j2,soil,0.1,2
HS3_S_1254,8,l2,soil,0.1,2
HS3_S_1255,8,n2,soil,0.1,2
HS3_S_1256,8,p2,soil,0.1,2
HS3_S_1257,8,b4,soil,0.1,2
HS3_S_1258,8,d4,soil,0.1,2
HS3_S_1259,8,f4,soil,0.1,2
HS3_S_1260,8,h4,soil,0.1,2
HS3_S_1261,8,j4,soil,0.1,2
HS3_S_1262,8,l4,soil,0.1,2
HS3_S_1263,8,n4,soil,0.1,2
HS3_S_1264,8,p4,soil,0.1,2
HS3_S_1265,8,b6,soil,0.1,2
HS3_S_1266,8,d6,soil,0.1,2
HS3_S_1267,8,f6,soil,0.1,2
HS3_S_1268,8,h6,soil,0.1,2
HS3_S_1269,8,j6,soil,0.1,2
HS3_S_1270,8,l6,soil,0.1,2
HS3_S_1271,8,n6,soil,0.1,2
HS3_S_1272,8,p6,soil,0.1,2
HS3_S_1273,8,b8,soil,0.1,2
HS3_S_1274,8,d8,soil,0.1,2
HS3_S_1275,8,f8,soil,0.1,2
HS3_S_1276,8,h8,soil,0.1,2
HS3_S_1277,8,j8,soil,0.1,2
HS3_S_1278,8,l8,soil,0.1,2
HS3_S_1279,8,n8,soil,0.1,2
HS3_S_1280,8,p8,soil,0.1,2
HS3_S_1281,8,b10,soil,0.1,2
HS3_S_1282,8,d10,soil,0.1,2
HS3_S_1283,8,f10,soil,0.1,2
HS3_S_1284,8,h10,soil,0.1,2
HS3_S_1285,8,j10,soil,0.1,2
HS3_S_1286,8,l10,soil,0.1,2
HS3_S_1287,8,n10,soil,0.1,2
HS3_S_1288,8,p10,soil,0.1,2
HS3_S_1289,8,b12,soil,0.1,2
HS3_S_1290,8,d12,soil,0.1,2
HS3_S_1291,8,f12,soil,0.1,2
HS3_S_1292,8,h12,soil,0.1,2
HS3_S_1293,8,j12,soil,0.1,2
HS3_S_1294,8,l12,soil,0.1,2
HS3_S_1295,8,n12,soil,0.1,2
HS3_S_1296,8,p12,soil,0.1,2
HS3_S_1297,8,b14,soil,0.1,2
HS3_S_1298,8,d14,soil,0.1,2
HS3_S_1299,8,f14,soil,0.1,2
HS3_S_1300,8,h14,soil,0.1,2
HS3_S_1301,8,j14,soil,0.1,2
HS3_S_1302,8,l14,soil,0.1,2
HS3_S_1303,8,n14,soil,0.1,2
HS3_S_1304,8,p14,soil,0.1,2
HS3_S_1305,8,b16,soil,0.1,2
HS3_S_1306,8,d16,soil,0.1,2
HS3_S_1307,8,f16,soil,0.1,2
HS3_S_1308,8,h16,soil,0.1,2
HS3_S_1309,8,j16,soil,0.1,2
HS3_S_1310,8,l16,soil,0.1,2
HS3_S_1311,8,n16,soil,0.1,2
HS3_S_1312,8,p16,soil,0.1,2
HS3_S_1313,8,b18,soil,0.1,2
HS3_S_1314,8,d18,soil,0.1,2
HS3_S_1315,8,f18,soil,0.1,2
HS3_S_1316,8,h18,soil,0.1,2
HS3_S_1317,8,j18,soil,0.1,2
HS3_S_1318,8,l18,soil,0.1,2
HS3_S_1319,8,n18,soil,0.1,2
HS3_S_1320,8,p18,soil,0.1,2
HS3_S_1321,8,b20,soil,0.1,2
HS3_S_1322,8,d20,soil,0.1,2
HS3_S_1323,8,f20,soil,0.1,2
HS3_S_1324,8,h20,soil,0.1,2
HS3_S_1325,8,j20,soil,0.1,2
HS3_S_1326,8,l20,soil,0.1,2
HS3_S_1327,8,n20,soil,0.1,2
HS3_S_1328,8,p20,soil,0.1,2
HS3_S_1329,8,b22,soil,0.1,2
HS3_S_1330,8,d22,soil,0.1,2
HS3_S_1331,8,f22,soil,0.1,2
HS3_S_1332,8,h22,soil,0.1,2
HS3_S_1333,8,j22,soil,0.1,2
HS3_S_1334,8,l22,soil,0.1,2
HS3_S_1335,8,n22,soil,0.1,2
HS3_S_1336,8,p22,soil,0.1,2
HS3_S_1337,8,b24,soil,0.1,2
HS3_S_1338,8,d24,soil,0.1,2
HS3_S_1339,8,f24,soil,0.1,2
HS3_S_1340,8,h24,soil,0.1,2
HS3_S_1341,8,j24,soil,0.1,2
HS3_S_1342,8,l24,soil,0.1,2
HS3_S_1343,8,n24,soil,0.1,2
HS3_S_1344,8,p24,soil,0.1,2
HS3_S_1345,8,a1,soil,0.01,3
HS3_S_1346,8,c1,soil,0.01,3
HS3_S_1347,8,e1,soil,0.01,3
HS3_S_1348,8,g1,soil,0.01,3
HS3_S_1349,8,i1,soil,0.01,3
HS3_S_1350,8,k1,soil,0.01,3
HS3_S_1351,8,m1,soil,0.01,3
HS3_S_1352,8,o1,soil,0.01,3
HS3_S_1353,8,a3,soil,0.01,3
HS3_S_1354,8,c3,soil,0.01,3
HS3_S_1355,8,e3,soil,0.01,3
HS3_S_1356,8,g3,soil,0.01,3
HS3_S_1357,8,i3,soil,0.01,3
HS3_S_1358,8,k3,soil,0.01,3
HS3_S_1359,8,m3,soil,0.01,3
HS3_S_1360,8,o3,soil,0.01,3
HS3_S_1361,8,a5,soil,0.01,3
HS3_S_1362,8,c5,soil,0.01,3
HS3_S_1363,8,e5,soil,0.01,3
HS3_S_1364,8,g5,soil,0.01,3
HS3_S_1365,8,i5,soil,0.01,3
HS3_S_1366,8,k5,soil,0.01,3
HS3_S_1367,8,m5,soil,0.01,3
HS3_S_1368,8,o5,soil,0.01,3
HS3_S_1369,8,a7,soil,0.01,3
HS3_S_1370,8,c7,soil,0.01,3
HS3_S_1371,8,e7,soil,0.01,3
HS3_S_1372,8,g7,soil,0.01,3
HS3_S_1373,8,i7,soil,0.01,3
HS3_S_1374,8,k7,soil,0.01,3
HS3_S_1375,8,m7,soil,0.01,3
HS3_S_1376,8,o7,soil,0.01,3
HS3_S_1377,8,a9,soil,0.01,3
HS3_S_1378,8,c9,soil,0.01,3
HS3_S_1379,8,e9,soil,0.01,3
HS3_S_1380,8,g9,soil,0.01,3
HS3_S_1381,8,i9,soil,0.01,3
HS3_S_1382,8,k9,soil,0.01,3
HS3_S_1383,8,m9,soil,0.01,3
HS3_S_1384,8,o9,soil,0.01,3
HS3_S_1385,8,a11,soil,0.01,3
HS3_S_1386,8,c11,soil,0.01,3
HS3_S_1387,8,e11,soil,0.01,3
HS3_S_1388,8,g11,soil,0.01,3
HS3_S_1389,8,i11,soil,0.01,3
HS3_S_1390,8,k11,soil,0.01,3
HS3_S_1391,8,m11,soil,0.01,3
HS3_S_1392,8,o11,soil,0.01,3
HS3_S_1393,8,a13,soil,0.01,3
HS3_S_1394,8,c13,soil,0.01,3
HS3_S_1395,8,e13,soil,0.01,3
HS3_S_1396,8,g13,soil,0.01,3
HS3_S_1397,8,i13,soil,0.01,3
HS3_S_1398,8,k13,soil,0.01,3
HS3_S_1399,8,m13,soil,0.01,3
HS3_S_1400,8,o13,soil,0.01,3
HS3_S_1401,8,a15,soil,0.01,3
HS3_S_1402,8,c15,soil,0.01,3
HS3_S_1403,8,e15,soil,0.01,3
HS3_S_1404,8,g15,soil,0.01,3
HS3_S_1405,8,i15,soil,0.01,3
HS3_S_1406,8,k15,soil,0.01,3
HS3_S_1407,8,m15,soil,0.01,3
HS3_S_1408,8,o15,soil,0.01,3
HS3_S_1409,8,a17,soil,0.01,3
HS3_S_1410,8,c17,soil,0.01,3
HS3_S_1411,8,e17,soil,0.01,3
HS3_S_1412,8,g17,soil,0.01,3
HS3_S_1413,8,i17,soil,0.01,3
HS3_S_1414,8,k17,soil,0.01,3
HS3_S_1415,8,m17,soil,0.01,3
HS3_S_1416,8,o17,soil,0.01,3
HS3_S_1417,8,a19,soil,0.01,3
HS3_S_1418,8,c19,soil,0.01,3
HS3_S_1419,8,e19,soil,0.01,3
HS3_S_1420,8,g19,soil,0.01,3
HS3_S_1421,8,i19,soil,0.01,3
HS3_S_1422,8,k19,soil,0.01,3
HS3_S_1423,8,m19,soil,0.01,3
HS3_S_1424,8,o19,soil,0.01,3
HS3_S_1425,8,a21,soil,0.01,3
HS3_S_1426,8,c21,soil,0.01,3
HS3_S_1427,8,e21,soil,0.01,3
HS3_S_1428,8,g21,soil,0.01,3
HS3_S_1429,8,i21,soil,0.01,3
HS3_S_1430,8,k21,soil,0.01,3
HS3_S_1431,8,m21,soil,0.01,3
HS3_S_1432,8,o21,soil,0.01,3
HS3_S_1433,8,a23,soil,0.01,3
HS3_S_1434,8,c23,soil,0.01,3
HS3_S_1435,8,e23,soil,0.01,3
HS3_S_1436,8,g23,soil,0.01,3
HS3_S_1437,8,i23,soil,0.01,3
HS3_S_1438,8,k23,soil,0.01,3
HS3_S_1439,8,m23,soil,0.01,3
HS3_S_1440,8,o23,soil,0.01,3
HS3_S_1441,8,b1,soil,0.001,4
HS3_S_1442,8,d1,soil,0.001,4
HS3_S_1443,8,f1,soil,0.001,4
HS3_S_1444,8,h1,soil,0.001,4
HS3_S_1445,8,j1,soil,0.001,4
HS3_S_1446,8,l1,soil,0.001,4
HS3_S_1447,8,n1,soil,0.001,4
HS3_S_1448,8,p1,soil,0.001,4
HS3_S_1449,8,b3,soil,0.001,4
HS3_S_1450,8,d3,soil,0.001,4
HS3_S_1451,8,f3,soil,0.001,4
HS3_S_1452,8,h3,soil,0.001,4
HS3_S_1453,8,j3,soil,0.001,4
HS3_S_1454,8,l3,soil,0.001,4
HS3_S_1455,8,n3,soil,0.001,4
HS3_S_1456,8,p3,soil,0.001,4
HS3_S_1457,8,b5,soil,0.001,4
HS3_S_1458,8,d5,soil,0.001,4
HS3_S_1459,8,f5,soil,0.001,4
HS3_S_1460,8,h5,soil,0.001,4
HS3_S_1461,8,j5,soil,0.001,4
HS3_S_1462,8,l5,soil,0.001,4
HS3_S_1463,8,n5,soil,0.001,4
HS3_S_1464,8,p5,soil,0.001,4
HS3_S_1465,8,b7,soil,0.001,4
HS3_S_1466,8,d7,soil,0.001,4
HS3_S_1467,8,f7,soil,0.001,4
HS3_S_1468,8,h7,soil,0.001,4
HS3_S_1469,8,j7,soil,0.001,4
HS3_S_1470,8,l7,soil,0.001,4
HS3_S_1471,8,n7,soil,0.001,4
HS3_S_1472,8,p7,soil,0.001,4
HS3_S_1473,8,b9,soil,0.001,4
HS3_S_1474,8,d9,soil,0.001,4
HS3_S_1475,8,f9,soil,0.001,4
HS3_S_1476,8,h9,soil,0.001,4
HS3_S_1477,8,j9,soil,0.001,4
HS3_S_1478,8,l9,soil,0.001,4
HS3_S_1479,8,n9,soil,0.001,4
HS3_S_1480,8,p9,soil,0.001,4
HS3_S_1481,8,b11,soil,0.001,4
HS3_S_1482,8,d11,soil,0.001,4
HS3_S_1483,8,f11,soil,0.001,4
HS3_S_1484,8,h11,soil,0.001,4
HS3_S_1485,8,j11,soil,0.001,4
HS3_S_1486,8,l11,soil,0.001,4
HS3_S_1487,8,n11,soil,0.001,4
HS3_S_1488,8,p11,soil,0.001,4
HS3_S_1489,8,b13,soil,0.001,4
HS3_S_1490,8,d13,soil,0.001,4
HS3_S_1491,8,f13,soil,0.001,4
HS3_S_1492,8,h13,soil,0.001,4
HS3_S_1493,8,j13,soil,0.001,4
HS3_S_1494,8,l13,soil,0.001,4
HS3_S_1495,8,n13,soil,0.001,4
HS3_S_1496,8,p13,soil,0.001,4
HS3_S_1497,8,b15,soil,0.001,4
HS3_S_1498,8,d15,soil,0.001,4
HS3_S_1499,8,f15,soil,0.001,4
HS3_S_1500,8,h15,soil,0.001,4
HS3_S_1501,8,j15,soil,0.001,4
HS3_S_1502,8,l15,soil,0.001,4
HS3_S_1503,8,n15,soil,0.001,4
HS3_S_1504,8,p15,soil,0.001,4
HS3_S_1505,8,b17,soil,0.001,4
HS3_S_1506,8,d17,soil,0.001,4
HS3_S_1507,8,f17,soil,0.001,4
HS3_S_1508,8,h17,soil,0.001,4
HS3_S_1509,8,j17,soil,0.001,4
HS3_S_1510,8,l17,soil,0.001,4
HS3_S_1511,8,n17,soil,0.001,4
HS3_S_1512,8,p17,soil,0.001,4
HS3_S_1513,8,b19,soil,0.001,4
HS3_S_1514,8,d19,soil,0.001,4
HS3_S_1515,8,f19,soil,0.001,4
HS3_S_1516,8,h19,soil,0.001,4
HS3_S_1517,8,j19,soil,0.001,4
HS3_S_1518,8,l19,soil,0.001,4
HS3_S_1519,8,n19,soil,0.001,4
HS3_S_1520,8,p19,soil,0.001,4
HS3_S_1521,8,b21,soil,0.001,4
HS3_S_1522,8,d21,soil,0.001,4
HS3_S_1523,8,f21,soil,0.001,4
HS3_S_1524,8,h21,soil,0.001,4
HS3_S_1525,8,j21,soil,0.001,4
HS3_S_1526,8,l21,soil,0.001,4
HS3_S_1527,8,n21,soil,0.001,4
HS3_S_1528,8,p21,soil,0.001,4
HS3_S_1529,8,b23,soil,0.001,4
HS3_S_1530,8,d23,soil,0.001,4
HS3_S_1531,8,f23,soil,0.001,4
HS3_S_1532,8,h23,soil,0.001,4
HS3_S_1533,8,j23,soil,0.001,4
HS3_S_1534,8,l23,soil,0.001,4
HS3_S_1535,8,n23,soil,0.001,4
HS3_S_1536,8,p23,soil,0.001,4
HS3_S_1537,10,a2,soil,1,1
HS3_S_1538,10,c2,soil,1,1
HS3_S_1539,10,e2,soil,1,1
HS3_S_1540,10,g2,soil,1,1
HS3_S_1541,10,i2,soil,1,1
HS3_S_1542,10,k2,soil,1,1
HS3_S_1543,10,m2,soil,1,1
HS3_S_1544,10,o2,soil,1,1
HS3_S_1545,10,a4,soil,1,1
HS3_S_1546,10,c4,soil,1,1
HS3_S_1547,10,e4,soil,1,1
HS3_S_1548,10,g4,soil,1,1
HS3_S_1549,10,i4,soil,1,1
HS3_S_1550,10,k4,soil,1,1
HS3_S_1551,10,m4,soil,1,1
HS3_S_1552,10,o4,soil,1,1
HS3_S_1553,10,a6,soil,1,1
HS3_S_1554,10,c6,soil,1,1
HS3_S_1555,10,e6,soil,1,1
HS3_S_1556,10,g6,soil,1,1
HS3_S_1557,10,i6,soil,1,1
HS3_S_1558,10,k6,soil,1,1
HS3_S_1559,10,m6,soil,1,1
HS3_S_1560,10,o6,soil,1,1
HS3_S_1561,10,a8,soil,1,1
HS3_S_1562,10,c8,soil,1,1
HS3_S_1563,10,e8,soil,1,1
HS3_S_1564,10,g8,soil,1,1
HS3_S_1565,10,i8,soil,1,1
HS3_S_1566,10,k8,soil,1,1
HS3_S_1567,10,m8,soil,1,1
HS3_S_1568,10,o8,soil,1,1
HS3_S_1569,10,a10,soil,1,1
HS3_S_1570,10,c10,soil,1,1
HS3_S_1571,10,e10,soil,1,1
HS3_S_1572,10,g10,soil,1,1
HS3_S_1573,10,i10,soil,1,1
HS3_S_1574,10,k10,soil,1,1
HS3_S_1575,10,m10,soil,1,1
HS3_S_1576,10,o10,soil,1,1
HS3_S_1577,10,a12,soil,1,1
HS3_S_1578,10,c12,soil,1,1
HS3_S_1579,10,e12,soil,1,1
HS3_S_1580,10,g12,soil,1,1
HS3_S_1581,10,i12,soil,1,1
HS3_S_1582,10,k12,soil,1,1
HS3_S_1583,10,m12,soil,1,1
HS3_S_1584,10,o12,soil,1,1
HS3_S_1585,10,a14,soil,1,1
HS3_S_1586,10,c14,soil,1,1
HS3_S_1587,10,e14,soil,1,1
HS3_S_1588,10,g14,soil,1,1
HS3_S_1589,10,i14,soil,1,1
HS3_S_1590,10,k14,soil,1,1
HS3_S_1591,10,m14,soil,1,1
HS3_S_1592,10,o14,soil,1,1
HS3_S_1593,10,a16,soil,1,1
HS3_S_1594,10,c16,soil,1,1
HS3_S_1595,10,e16,soil,1,1
HS3_S_1596,10,g16,soil,1,1
HS3_S_1597,10,i16,soil,1,1
HS3_S_1598,10,k16,soil,1,1
HS3_S_1599,10,m16,soil,1,1
HS3_S_1600,10,o16,soil,1,1
HS3_S_1601,10,a18,soil,1,1
HS3_S_1602,10,c18,soil,1,1
HS3_S_1603,10,e18,soil,1,1
HS3_S_1604,10,g18,soil,1,1
HS3_S_1605,10,i18,soil,1,1
HS3_S_1606,10,k18,soil,1,1
HS3_S_1607,10,m18,soil,1,1
HS3_S_1608,10,o18,soil,1,1
HS3_S_1609,10,a20,soil,1,1
HS3_S_1610,10,c20,soil,1,1
HS3_S_1611,10,e20,soil,1,1
HS3_S_1612,10,g20,soil,1,1
HS3_S_1613,10,i20,soil,1,1
HS3_S_1614,10,k20,soil,1,1
HS3_S_1615,10,m20,soil,1,1
HS3_S_1616,10,o20,soil,1,1
HS3_S_1617,10,a22,soil,1,1
HS3_S_1618,10,c22,soil,1,1
HS3_S_1619,10,e22,soil,1,1
HS3_S_1620,10,g22,soil,1,1
HS3_S_1621,10,i22,soil,1,1
HS3_S_1622,10,k22,soil,1,1
HS3_S_1623,10,m22,soil,1,1
HS3_S_1624,10,o22,soil,1,1
HS3_S_1625,10,a24,soil,1,1
HS3_S_1626,10,c24,soil,1,1
HS3_S_1627,10,e24,soil,1,1
HS3_S_1628,10,g24,soil,1,1
HS3_S_1629,10,i24,soil,1,1
HS3_S_1630,10,k24,soil,1,1
HS3_S_1631,10,m24,soil,1,1
HS3_S_1632,10,o24,soil,1,1
HS3_S_1633,10,b2,soil,0.1,2
HS3_S_1634,10,d2,soil,0.1,2
HS3_S_1635,10,f2,soil,0.1,2
HS3_S_1636,10,h2,soil,0.1,2
HS3_S_1637,10,j2,soil,0.1,2
HS3_S_1638,10,l2,soil,0.1,2
HS3_S_1639,10,n2,soil,0.1,2
HS3_S_1640,10,p2,soil,0.1,2
HS3_S_1641,10,b4,soil,0.1,2
HS3_S_1642,10,d4,soil,0.1,2
HS3_S_1643,10,f4,soil,0.1,2
HS3_S_1644,10,h4,soil,0.1,2
HS3_S_1645,10,j4,soil,0.1,2
HS3_S_1646,10,l4,soil,0.1,2
HS3_S_1647,10,n4,soil,0.1,2
HS3_S_1648,10,p4,soil,0.1,2
HS3_S_1649,10,b6,soil,0.1,2
HS3_S_1650,10,d6,soil,0.1,2
HS3_S_1651,10,f6,soil,0.1,2
HS3_S_1652,10,h6,soil,0.1,2
HS3_S_1653,10,j6,soil,0.1,2
HS3_S_1654,10,l6,soil,0.1,2
HS3_S_1655,10,n6,soil,0.1,2
HS3_S_1656,10,p6,soil,0.1,2
HS3_S_1657,10,b8,soil,0.1,2
HS3_S_1658,10,d8,soil,0.1,2
HS3_S_1659,10,f8,soil,0.1,2
HS3_S_1660,10,h8,soil,0.1,2
HS3_S_1661,10,j8,soil,0.1,2
HS3_S_1662,10,l8,soil,0.1,2
HS3_S_1663,10,n8,soil,0.1,2
HS3_S_1664,10,p8,soil,0.1,2
HS3_S_1665,10,b10,soil,0.1,2
HS3_S_1666,10,d10,soil,0.1,2
HS3_S_1667,10,f10,soil,0.1,2
HS3_S_1668,10,h10,soil,0.1,2
HS3_S_1669,10,j10,soil,0.1,2
HS3_S_1670,10,l10,soil,0.1,2
HS3_S_1671,10,n10,soil,0.1,2
HS3_S_1672,10,p10,soil,0.1,2
HS3_S_1673,10,b12,soil,0.1,2
HS3_S_1674,10,d12,soil,0.1,2
HS3_S_1675,10,f12,soil,0.1,2
HS3_S_1676,10,h12,soil,0.1,2
HS3_S_1677,10,j12,soil,0.1,2
HS3_S_1678,10,l12,soil,0.1,2
HS3_S_1679,10,n12,soil,0.1,2
HS3_S_1680,10,p12,soil,0.1,2
HS3_S_1681,10,b14,soil,0.1,2
HS3_S_1682,10,d14,soil,0.1,2
HS3_S_1683,10,f14,soil,0.1,2
HS3_S_1684,10,h14,soil,0.1,2
HS3_S_1685,10,j14,soil,0.1,2
HS3_S_1686,10,l14,soil,0.1,2
HS3_S_1687,10,n14,soil,0.1,2
HS3_S_1688,10,p14,soil,0.1,2
HS3_S_1689,10,b16,soil,0.1,2
HS3_S_1690,10,d16,soil,0.1,2
HS3_S_1691,10,f16,soil,0.1,2
HS3_S_1692,10,h16,soil,0.1,2
HS3_S_1693,10,j16,soil,0.1,2
HS3_S_1694,10,l16,soil,0.1,2
HS3_S_1695,10,n16,soil,0.1,2
HS3_S_1696,10,p16,soil,0.1,2
HS3_S_1697,10,b18,soil,0.1,2
HS3_S_1698,10,d18,soil,0.1,2
HS3_S_1699,10,f18,soil,0.1,2
HS3_S_1700,10,h18,soil,0.1,2
HS3_S_1701,10,j18,soil,0.1,2
HS3_S_1702,10,l18,soil,0.1,2
HS3_S_1703,10,n18,soil,0.1,2
HS3_S_1704,10,p18,soil,0.1,2
HS3_S_1705,10,b20,soil,0.1,2
HS3_S_1706,10,d20,soil,0.1,2
HS3_S_1707,10,f20,soil,0.1,2
HS3_S_1708,10,h20,soil,0.1,2
HS3_S_1709,10,j20,soil,0.1,2
HS3_S_1710,10,l20,soil,0.1,2
HS3_S_1711,10,n20,soil,0.1,2
HS3_S_1712,10,p20,soil,0.1,2
HS3_S_1713,10,b22,soil,0.1,2
HS3_S_1714,10,d22,soil,0.1,2
HS3_S_1715,10,f22,soil,0.1,2
HS3_S_1716,10,h22,soil,0.1,2
HS3_S_1717,10,j22,soil,0.1,2
HS3_S_1718,10,l22,soil,0.1,2
HS3_S_1719,10,n22,soil,0.1,2
HS3_S_1720,10,p22,soil,0.1,2
HS3_S_1721,10,b24,soil,0.1,2
HS3_S_1722,10,d24,soil,0.1,2
HS3_S_1723,10,f24,soil,0.1,2
HS3_S_1724,10,h24,soil,0.1,2
HS3_S_1725,10,j24,soil,0.1,2
HS3_S_1726,10,l24,soil,0.1,2
HS3_S_1727,10,n24,soil,0.1,2
HS3_S_1728,10,p24,soil,0.1,2
HS3_S_1729,10,a1,soil,0.01,3
HS3_S_1730,10,c1,soil,0.01,3
HS3_S_1731,10,e1,soil,0.01,3
HS3_S_1732,10,g1,soil,0.01,3
HS3_S_1733,10,i1,soil,0.01,3
HS3_S_1734,10,k1,soil,0.01,3
HS3_S_1735,10,m1,soil,0.01,3
HS3_S_1736,10,o1,soil,0.01,3
HS3_S_1737,10,a3,soil,0.01,3
HS3_S_1738,10,c3,soil,0.01,3
HS3_S_1739,10,e3,soil,0.01,3
HS3_S_1740,10,g3,soil,0.01,3
HS3_S_1741,10,i3,soil,0.01,3
HS3_S_1742,10,k3,soil,0.01,3
HS3_S_1743,10,m3,soil,0.01,3
HS3_S_1744,10,o3,soil,0.01,3
HS3_S_1745,10,a5,soil,0.01,3
HS3_S_1746,10,c5,soil,0.01,3
HS3_S_1747,10,e5,soil,0.01,3
HS3_S_1748,10,g5,soil,0.01,3
HS3_S_1749,10,i5,soil,0.01,3
HS3_S_1750,10,k5,soil,0.01,3
HS3_S_1751,10,m5,soil,0.01,3
HS3_S_1752,10,o5,soil,0.01,3
HS3_S_1753,10,a7,soil,0.01,3
HS3_S_1754,10,c7,soil,0.01,3
HS3_S_1755,10,e7,soil,0.01,3
HS3_S_1756,10,g7,soil,0.01,3
HS3_S_1757,10,i7,soil,0.01,3
HS3_S_1758,10,k7,soil,0.01,3
HS3_S_1759,10,m7,soil,0.01,3
HS3_S_1760,10,o7,soil,0.01,3
HS3_S_1761,10,a9,soil,0.01,3
HS3_S_1762,10,c9,soil,0.01,3
HS3_S_1763,10,e9,soil,0.01,3
HS3_S_1764,10,g9,soil,0.01,3
HS3_S_1765,10,i9,soil,0.01,3
HS3_S_1766,10,k9,soil,0.01,3
HS3_S_1767,10,m9,soil,0.01,3
HS3_S_1768,10,o9,soil,0.01,3
HS3_S_1769,10,a11,soil,0.01,3
HS3_S_1770,10,c11,soil,0.01,3
HS3_S_1771,10,e11,soil,0.01,3
HS3_S_1772,10,g11,soil,0.01,3
HS3_S_1773,10,i11,soil,0.01,3
HS3_S_1774,10,k11,soil,0.01,3
HS3_S_1775,10,m11,soil,0.01,3
HS3_S_1776,10,o11,soil,0.01,3
HS3_S_1777,10,a13,soil,0.01,3
HS3_S_1778,10,c13,soil,0.01,3
HS3_S_1779,10,e13,soil,0.01,3
HS3_S_1780,10,g13,soil,0.01,3
HS3_S_1781,10,i13,soil,0.01,3
HS3_S_1782,10,k13,soil,0.01,3
HS3_S_1783,10,m13,soil,0.01,3
HS3_S_1784,10,o13,soil,0.01,3
HS3_S_1785,10,a15,soil,0.01,3
HS3_S_1786,10,c15,soil,0.01,3
HS3_S_1787,10,e15,soil,0.01,3
HS3_S_1788,10,g15,soil,0.01,3
HS3_S_1789,10,i15,soil,0.01,3
HS3_S_1790,10,k15,soil,0.01,3
HS3_S_1791,10,m15,soil,0.01,3
HS3_S_1792,10,o15,soil,0.01,3
HS3_S_1793,10,a17,soil,0.01,3
HS3_S_1794,10,c17,soil,0.01,3
HS3_S_1795,10,e17,soil,0.01,3
HS3_S_1796,10,g17,soil,0.01,3
HS3_S_1797,10,i17,soil,0.01,3
HS3_S_1798,10,k17,soil,0.01,3
HS3_S_1799,10,m17,soil,0.01,3
HS3_S_1800,10,o17,soil,0.01,3
HS3_S_1801,10,a19,soil,0.01,3
HS3_S_1802,10,c19,soil,0.01,3
HS3_S_1803,10,e19,soil,0.01,3
HS3_S_1804,10,g19,soil,0.01,3
HS3_S_1805,10,i19,soil,0.01,3
HS3_S_1806,10,k19,soil,0.01,3
HS3_S_1807,10,m19,soil,0.01,3
HS3_S_1808,10,o19,soil,0.01,3
HS3_S_1809,10,a21,soil,0.01,3
HS3_S_1810,10,c21,soil,0.01,3
HS3_S_1811,10,e21,soil,0.01,3
HS3_S_1812,10,g21,soil,0.01,3
HS3_S_1813,10,i21,soil,0.01,3
HS3_S_1814,10,k21,soil,0.01,3
HS3_S_1815,10,m21,soil,0.01,3
HS3_S_1816,10,o21,soil,0.01,3
HS3_S_1817,10,a23,soil,0.01,3
HS3_S_1818,10,c23,soil,0.01,3
HS3_S_1819,10,e23,soil,0.01,3
HS3_S_1820,10,g23,soil,0.01,3
HS3_S_1821,10,i23,soil,0.01,3
HS3_S_1822,10,k23,soil,0.01,3
HS3_S_1823,10,m23,soil,0.01,3
HS3_S_1824,10,o23,soil,0.01,3
HS3_S_1825,10,b1,soil,0.001,4
HS3_S_1826,10,d1,soil,0.001,4
HS3_S_1827,10,f1,soil,0.001,4
HS3_S_1828,10,h1,soil,0.001,4
HS3_S_1829,10,j1,soil,0.001,4
HS3_S_1830,10,l1,soil,0.001,4
HS3_S_1831,10,n1,soil,0.001,4
HS3_S_1832,10,p1,soil,0.001,4
HS3_S_1833,10,b3,soil,0.001,4
HS3_S_1834,10,d3,soil,0.001,4
HS3_S_1835,10,f3,soil,0.001,4
HS3_S_1836,10,h3,soil,0.001,4
HS3_S_1837,10,j3,soil,0.001,4
HS3_S_1838,10,l3,soil,0.001,4
HS3_S_1839,10,n3,soil,0.001,4
HS3_S_1840,10,p3,soil,0.001,4
HS3_S_1841,10,b5,soil,0.001,4
HS3_S_1842,10,d5,soil,0.001,4
HS3_S_1843,10,f5,soil,0.001,4
HS3_S_1844,10,h5,soil,0.001,4
HS3_S_1845,10,j5,soil,0.001,4
HS3_S_1846,10,l5,soil,0.001,4
HS3_S_1847,10,n5,soil,0.001,4
HS3_S_1848,10,p5,soil,0.001,4
HS3_S_1849,10,b7,soil,0.001,4
HS3_S_1850,10,d7,soil,0.001,4
HS3_S_1851,10,f7,soil,0.001,4
HS3_S_1852,10,h7,soil,0.001,4
HS3_S_1853,10,j7,soil,0.001,4
HS3_S_1854,10,l7,soil,0.001,4
HS3_S_1855,10,n7,soil,0.001,4
HS3_S_1856,10,p7,soil,0.001,4
HS3_S_1857,10,b9,soil,0.001,4
HS3_S_1858,10,d9,soil,0.001,4
HS3_S_1859,10,f9,soil,0.001,4
HS3_S_1860,10,h9,soil,0.001,4
HS3_S_1861,10,j9,soil,0.001,4
HS3_S_1862,10,l9,soil,0.001,4
HS3_S_1863,10,n9,soil,0.001,4
